ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,RNA_Read_GC,Origin
77,103.6797,392643,0.436,100,392643,132909,132923,0.4352,41.8716,182383,0.464500832,0.4902,Drosophila
78,101.4291,390925,0.4325,100,390925,130399,130450,0.4328,46.4474,130814,0.334626847,0.5045,Drosophila
79,112.3817,390081,0.4405,100,390081,136766,136649,0.4409,37.0217,87751,0.224955843,0.5172,Drosophila
80,104.2104,377435,0.4644,100,377435,125823,125832,0.4644,79.0578,158449,0.419804735,0.5338,Drosophila
81,110.1303,375162,0.4402,100,375162,124481,124504,0.44,52.8535,116115,0.309506293,0.5172,Drosophila
82,99.9725,373092,0.4308,100,373092,123938,123974,0.4309,92.8541,173938,0.466206726,0.4898,Drosophila
83,111.5073,373009,0.4529,100,373009,125054,124937,0.4528,70.0405,178830,0.479425429,0.5174,Drosophila
84,122.5628,370504,0.4309,100,370504,124626,124437,0.4299,58.071,144317,0.389515363,0.5017,Drosophila
85,137.3813,368677,0.44,99.0178,365056,120558,120598,0.4392,42.0906,83276,0.225877937,0.5327,Drosophila
86,111.7752,367841,0.4463,100,367841,123150,123041,0.4465,74.5563,137340,0.373367841,0.5163,Drosophila
87,100.4588,367472,0.4645,100,367472,122509,122511,0.4645,81.7388,169464,0.461161667,0.5355,Drosophila
88,100.948,365200,0.4134,100,365200,121467,121442,0.4137,108.9521,99521,0.272510953,0.5055,Drosophila
89,102.5789,363312,0.4433,100,363312,121003,121010,0.4428,55.9524,120806,0.332513102,0.5212,Drosophila
90,101.8273,361981,0.4317,100,361981,120630,120657,0.432,44.2486,80032,0.221094477,0.5049,Drosophila
91,123.2362,359528,0.4277,98.7929,355188,123071,123225,0.4257,108.1839,163218,0.45397855,0.4969,Drosophila
92,100.7701,357900,0.4313,100,357900,119073,119245,0.4317,150.4265,132986,0.371573065,0.5238,Drosophila
93,112.854,352925,0.4725,100,352925,117602,117543,0.4726,73.0419,195288,0.553341361,0.5509,Drosophila
94,106.7554,351604,0.4607,100,351604,120750,120717,0.4607,155.0339,159136,0.452600084,0.5276,Drosophila
95,109.0479,351412,0.3975,100,351412,117447,117457,0.3976,60.9543,109228,0.310826039,0.4813,Drosophila
96,100.4698,348882,0.4322,100,348882,116491,116476,0.4325,119.6425,149632,0.428889997,0.5102,Drosophila
97,101.4921,348727,0.4392,99.9923,348700,116267,116276,0.4391,91.1696,149632,0.429080628,0.5151,Drosophila
98,101.2516,347220,0.4046,100,347220,115806,115864,0.4044,75.4992,69061,0.198896953,0.4821,Drosophila
99,100.0116,346566,0.4264,100,346566,115182,115176,0.4265,112.7769,102707,0.29635625,0.5051,Drosophila
100,100.6622,344947,0.4116,100,344947,114638,114636,0.4115,60.1868,84692,0.245521776,0.5024,Drosophila
101,340.2552,345750,0.4043,100,345750,170255,170264,0.415,86.5856,96968,0.280456978,0.4894,Drosophila
102,105.9199,343349,0.4301,99.9994,343347,116492,116512,0.4306,20.0062,47169,0.137379168,0.5004,Drosophila
103,103.7675,343230,0.4396,100,343230,115142,115089,0.4388,71.9391,135163,0.393797162,0.521,Drosophila
104,126.8838,338794,0.4301,99.9979,338787,120462,120049,0.4252,77.6619,67209,0.198377185,0.488,Drosophila
105,100.4634,339039,0.4344,100,339039,113380,113409,0.4346,110.9675,128157,0.378000761,0.5006,Drosophila
106,127.3257,337203,0.4135,100,337203,120886,120868,0.4163,27.0914,83378,0.247263518,0.5001,Drosophila
107,109.1714,336152,0.407,100,336152,114598,114532,0.4048,41.6598,105070,0.312566934,0.4828,Drosophila
108,105.1773,335329,0.396,100,335329,115295,115248,0.3956,131.9447,56588,0.168753672,0.4933,Drosophila
109,151.8362,334606,0.4227,100,334606,155787,155394,0.4226,36.9713,113576,0.339432048,0.4937,Drosophila
110,100.0892,334295,0.4373,100,334295,111544,111591,0.4374,91.0597,95960,0.287051855,0.5349,Drosophila
111,108.8008,333010,0.4233,100,333010,114398,114441,0.4208,62.7778,108597,0.326107324,0.5038,Drosophila
112,113.1935,328366,0.4235,100,328366,108609,108569,0.4229,68.0775,104924,0.319533691,0.5179,Drosophila
113,46.2505,329526,0.3449,99.9803,329461,45501,45543,0.3451,13.5893,212367,0.644462045,0.3679,Candida
114,100.2833,321358,0.4533,100,321358,107295,107321,0.4534,42.2818,113011,0.351666988,0.5145,Drosophila
115,104.7476,320317,0.4639,100,320317,110212,109972,0.4591,43.538,84545,0.263941658,0.5446,Drosophila
116,102.777,317684,0.4335,100,317684,106980,106958,0.434,75.2505,100980,0.317863034,0.5022,Drosophila
117,99.7257,308229,0.4311,99.6301,307089,102119,102010,0.4317,30.3518,87160,0.282776767,0.5028,Drosophila
118,158.0654,308061,0.4195,99.84,307568,105155,105043,0.4187,90.941,116774,0.37906129,0.5025,Drosophila
119,133.312,304083,0.4301,100,304083,108837,108809,0.4272,38.0197,112496,0.369951625,0.5111,Drosophila
120,48.0018,303543,0.3217,99.9967,303533,40437,40442,0.3223,12.7279,190553,0.627762788,0.3383,Candida
121,249.0933,300995,0.4023,100,300995,113611,113537,0.4027,103.0695,122386,0.406604761,0.4864,Drosophila
122,102.1084,299537,0.4244,100,299537,100418,100421,0.4239,96.147,83833,0.279875274,0.4852,Drosophila
123,109.7357,297621,0.4267,99.9516,297477,103449,103427,0.4298,119.8104,161180,0.541561247,0.4787,Drosophila
124,100.2559,296835,0.4388,100,296835,99195,99232,0.4392,16.2607,75790,0.255327034,0.5235,Drosophila
125,124.1024,296430,0.44,100,296430,110345,110404,0.4416,48.6819,103171,0.34804507,0.5066,Drosophila
126,114.1447,295903,0.4361,100,295903,103506,103478,0.4336,57.4088,104286,0.352433061,0.5132,Drosophila
127,102.6752,295595,0.437,100,295595,99934,99995,0.4373,139.0727,91812,0.310600653,0.5359,Drosophila
128,100.7285,295575,0.4385,99.9604,295458,98413,98393,0.4388,74.7108,116551,0.394319547,0.529,Drosophila
129,110.7535,295152,0.4501,100,295152,99003,99058,0.4502,63.6196,165906,0.562103594,0.5189,Drosophila
130,100.8765,294062,0.4453,99.4246,292370,97729,97744,0.4455,94.737,141848,0.482374465,0.5111,Drosophila
131,112.1431,293970,0.4227,100,293970,99116,98990,0.422,66.736,82511,0.280678301,0.525,Drosophila
132,131.3549,291707,0.4299,100,291707,114345,114311,0.4171,66.2875,94152,0.322762224,0.5051,Drosophila
133,50.218,292851,0.3487,99.9997,292850,39044,39072,0.3491,13.4183,188929,0.645136947,0.3664,Candida
134,5435.4932,290280,0.417,99.9976,290273,169610,169046,0.3716,62.2759,76968,0.265150889,0.4998,Drosophila
135,143.0075,288523,0.4282,100,288523,98994,99735,0.4274,84.1211,83873,0.290697795,0.509,Drosophila
136,116.8826,287939,0.4156,100,287939,100601,100567,0.4182,108.5927,54513,0.189321349,0.4953,Drosophila
137,100.5126,286037,0.4733,100,286037,95870,95842,0.4731,57.9716,117357,0.410286082,0.5275,Drosophila
138,105.1689,286107,0.4613,100,286107,95642,95676,0.4608,57.6991,89365,0.312348177,0.5209,Drosophila
139,101.5662,285758,0.4403,100,285758,95973,95967,0.4404,96.4635,99761,0.349110086,0.5293,Drosophila
140,117.1018,284843,0.4414,100,284843,104806,104946,0.4415,59.6307,90268,0.3169044,0.5295,Drosophila
141,161.9096,283956,0.399,100,283956,95734,95857,0.3983,33.819,47695,0.167966164,0.4838,Drosophila
142,100.2227,283475,0.4424,100,283475,94401,94397,0.4428,94.5645,153473,0.541398712,0.4909,Drosophila
143,99.9272,282972,0.4311,100,282972,94247,94248,0.4314,82.7917,114663,0.405209703,0.5008,Drosophila
144,111.8137,281099,0.4637,100,281099,96631,96636,0.4583,42.8591,84517,0.300666313,0.5344,Drosophila
145,105.8947,280710,0.4307,100,280710,93673,93657,0.4299,62.0044,98962,0.352541769,0.4969,Drosophila
146,47.4445,285059,0.3464,100,285059,38692,38581,0.3485,12.971,177005,0.62094163,0.3644,Candida
147,120.278,276157,0.4175,99.9953,276144,91510,91540,0.4167,74.8367,90258,0.326835822,0.5152,Drosophila
148,99.8102,276182,0.4307,99.5753,275009,91729,91719,0.4306,43.6206,96899,0.350851974,0.5113,Drosophila
149,133.9908,274588,0.4125,100,274588,111867,112121,0.4173,82.864,58801,0.214142643,0.4952,Drosophila
150,124.2251,269841,0.4283,100,269841,96916,97182,0.4201,139.6509,73332,0.271760036,0.5207,Drosophila
151,101.9848,269632,0.413,100,269632,90723,90721,0.4134,42.4382,71691,0.265884613,0.5021,Drosophila
152,40.7594,267581,0.3404,100,267581,35813,35805,0.3409,12.892,169027,0.631685359,0.3617,Candida
153,101.467,267723,0.4442,99.247,265707,88471,88458,0.4442,50.5495,99941,0.373300015,0.5122,Drosophila
154,48.8253,268253,0.3372,99.9776,268193,35338,35347,0.3374,12.8252,168876,0.629540024,0.3567,Candida
155,99.9815,267191,0.4236,100,267191,88954,88955,0.4236,53.3453,102544,0.383785382,0.4953,Drosophila
156,102.8182,266495,0.4341,100,266495,89708,89662,0.4337,50.1266,68908,0.258571455,0.5015,Drosophila
157,100.6234,265335,0.4303,100,265335,88969,88954,0.4304,135.2914,64480,0.243013549,0.5338,Drosophila
158,114.8923,264166,0.4359,99.9989,264163,92251,92601,0.4357,72.2806,77448,0.293179289,0.5281,Drosophila
159,100.7389,259129,0.424,100,259129,86250,86257,0.4244,73.4908,106639,0.411528621,0.4872,Drosophila
160,100.029,258005,0.431,99.3144,256236,85440,85434,0.4318,96.4027,118434,0.459037616,0.5072,Drosophila
161,102.7967,256905,0.4212,100,256905,85414,85432,0.4213,93.0412,89947,0.350117748,0.5145,Drosophila
162,47.8287,256942,0.3261,100,256942,34382,34413,0.3271,12.8548,158551,0.617069222,0.3422,Candida
163,103.7563,256131,0.4152,100,256131,86792,86793,0.4155,52.4208,100028,0.390534531,0.4974,Drosophila
164,102.5203,255360,0.415,99.9969,255352,85700,85716,0.4157,154.913,64268,0.251676065,0.4994,Drosophila
165,102.9363,253553,0.4534,100,253553,84369,84375,0.4536,111.7045,86645,0.341723427,0.5118,Drosophila
166,102.1308,249185,0.4271,99.998,249180,83088,83085,0.4271,51.7545,67357,0.270309208,0.5043,Drosophila
167,165.4541,248462,0.4247,99.9855,248426,126089,126109,0.3946,93.0205,115748,0.465857958,0.5056,Drosophila
168,103.2593,247819,0.4081,100,247819,83482,83509,0.408,43.7881,65430,0.26402334,0.487,Drosophila
169,145.076,247140,0.4057,100,247140,82590,82600,0.4036,35.9016,35376,0.143141539,0.5199,Drosophila
170,265.4412,246989,0.3605,100,246989,96371,96598,0.382,77.817,82089,0.332358931,0.4105,Drosophila
171,100.3164,244439,0.4151,100,244439,81750,81736,0.4154,160.7189,75147,0.307426393,0.466,Drosophila
172,100.019,244408,0.4164,100,244408,81482,81460,0.4166,36.2992,54906,0.224648948,0.4988,Drosophila
173,108.8813,243991,0.4063,100,243991,84122,84071,0.4057,75.7502,68692,0.281534975,0.4657,Drosophila
174,99.9961,243238,0.4396,100,243238,81096,81089,0.4395,83.2,110060,0.452478642,0.5122,Drosophila
175,99.9496,243098,0.4386,100,243098,80915,80911,0.4385,69.0665,84850,0.349036191,0.5108,Drosophila
176,122.4474,242018,0.4203,100,242018,90763,90669,0.4156,117.6423,46930,0.193911197,0.5097,Drosophila
177,141.9037,241348,0.4101,100,241348,82127,81935,0.4095,44.2396,48585,0.201306827,0.4642,Drosophila
178,118.0936,241147,0.4285,99.7147,240459,83986,83977,0.4263,51.1278,95045,0.394137186,0.4971,Drosophila
179,67.9431,240098,0.3298,100,240098,31413,31408,0.3297,32.9594,136093,0.566822714,0.3481,Candida
180,40.338,236348,0.3325,100,236348,31554,31556,0.3332,12.8419,148108,0.626652225,0.3506,Candida
181,101.3207,236462,0.4415,100,236462,78973,78990,0.4416,85.9889,85721,0.362514907,0.5198,Drosophila
182,99.2031,233225,0.453,99.299,231590,76784,76805,0.4531,63.9884,111963,0.480064316,0.5303,Drosophila
183,109.4646,232313,0.4487,100,232313,77746,77783,0.449,118.755,128224,0.551945005,0.5154,Drosophila
184,112.6858,227011,0.4046,99.989,226986,83130,83125,0.4049,22.8218,32749,0.144261732,0.464,Drosophila
185,103.4098,227515,0.4628,100,227515,75946,75954,0.4635,49.9912,108913,0.478706898,0.5256,Drosophila
186,101.7127,226299,0.443,100,226299,75841,75844,0.4428,67.3228,74922,0.331075259,0.5348,Drosophila
187,99.255,225835,0.4136,100,225835,74726,74710,0.4138,124.3705,40733,0.180366197,0.4589,Drosophila
188,99.422,225440,0.4725,100,225440,74729,74726,0.4727,69.0581,153442,0.680633428,0.5242,Drosophila
189,110.2535,225001,0.4253,100,225001,75683,75529,0.4267,161.5091,3733,0.016591037,0.3861,Drosophila
190,56.3625,223159,0.315,99.9996,223158,30253,30250,0.3164,17.3939,144417,0.647148446,0.3245,Candida
191,100.4563,223265,0.4225,100,223265,74415,74504,0.4222,18.0252,43129,0.193174031,0.5105,Drosophila
192,41.502,219986,0.3374,100,219986,29551,29540,0.3379,13.9273,135477,0.615843736,0.3553,Candida
193,111.5782,218357,0.4336,99.9982,218353,75227,75333,0.4352,38.6336,64816,0.296835,0.5048,Drosophila
194,101.3234,218147,0.4214,100,218147,72923,72912,0.4214,68.6029,29086,0.133332111,0.5378,Drosophila
195,40.7866,220146,0.3461,100,220146,29094,29095,0.3471,14.5482,155965,0.708461657,0.3615,Candida
196,101.2681,217164,0.4335,100,217164,72682,72844,0.4338,45.7416,102106,0.470179219,0.487,Drosophila
197,40.6287,216449,0.3216,99.6138,215613,28616,28626,0.322,12.553,126211,0.583098097,0.3412,Candida
198,99.7953,214618,0.4639,100,214618,71345,71332,0.4642,45.8591,82405,0.383961271,0.5304,Drosophila
199,104.7327,213617,0.4239,99.9401,213489,71122,71122,0.4226,93.5489,76988,0.360402028,0.4989,Drosophila
200,44.16,217927,0.3353,99.9936,217913,29301,29283,0.3362,13.6722,126023,0.5782808,0.3634,Candida
201,133.3968,210543,0.3913,100,210543,70964,71109,0.3905,53.564,23060,0.10952632,0.4843,Drosophila
202,100.0855,209927,0.4205,99.9995,209926,69795,69803,0.4206,57.0618,88101,0.419674458,0.4993,Drosophila
203,198.0412,208589,0.4147,100,208589,69427,69458,0.4127,170.4808,22966,0.110101683,0.5423,Drosophila
204,276.9648,208549,0.3408,99.9942,208537,75354,75055,0.3497,98.2558,74481,0.35713909,0.3701,Drosophila
205,115.7309,206726,0.4085,100,206726,69090,68945,0.4087,79.0495,59497,0.287806081,0.496,Drosophila
206,272.3566,206444,0.3339,99.9501,206341,76370,76462,0.3377,104.8163,81938,0.396901823,0.3744,Drosophila
207,101.4341,206370,0.4566,99.9985,206367,69118,69100,0.455,95.4931,78203,0.378945583,0.5266,Drosophila
208,114.2748,204326,0.4393,100,204326,74933,74891,0.4324,103.8961,95449,0.467140746,0.5067,Drosophila
209,109.3264,203872,0.4082,100,203872,71910,71835,0.409,16.7278,44477,0.218161395,0.486,Drosophila
210,102.453,203446,0.4433,100,203446,69465,69442,0.4431,76.6509,57769,0.283952498,0.5238,Drosophila
211,109.2027,202869,0.4238,99.998,202865,67522,67572,0.4236,111.8582,48892,0.241002815,0.4686,Drosophila
212,103.062,201174,0.444,100,201174,67230,67223,0.4439,30.3763,59831,0.297409208,0.5127,Drosophila
213,115.5036,200481,0.445,100,200481,67670,67638,0.4445,54.7784,63940,0.318932966,0.5313,Drosophila
214,111.3475,199501,0.4199,99.9895,199480,68029,67982,0.4225,31.743,51638,0.258835795,0.4987,Drosophila
215,114.7296,198587,0.4545,100,198587,66971,66945,0.4527,67.1961,43134,0.21720455,0.5287,Drosophila
216,100.288,198006,0.4121,99.9944,197995,66207,66199,0.4124,85.7301,61540,0.310798663,0.4767,Drosophila
217,100.337,197992,0.4373,100,197992,65763,65767,0.4375,49.7761,60497,0.30555275,0.5156,Drosophila
218,101.5248,196980,0.4578,99.9975,196975,65981,65992,0.4577,48.103,79645,0.404330389,0.5258,Drosophila
219,100.6851,198936,0.437,99.999,198934,66268,66381,0.4384,121.0269,68212,0.342884144,0.4876,Drosophila
220,105.9239,196955,0.3896,100,196955,68806,68685,0.3885,29.3788,33085,0.167982534,0.4558,Drosophila
221,104.5578,199371,0.4436,100,199371,66089,66071,0.4443,46.3733,76211,0.382257199,0.5302,Drosophila
222,40.6292,197183,0.3317,100,197183,26264,26269,0.3324,13.2392,131914,0.668992763,0.3458,Candida
223,131.2781,195408,0.4453,99.9995,195407,65668,65809,0.4447,36.1961,71577,0.366295136,0.5235,Drosophila
224,99.9483,195407,0.4566,100,195407,65113,65123,0.4566,87.0461,90011,0.460633447,0.5175,Drosophila
225,100.5289,194965,0.4646,100,194965,64874,64868,0.4653,40.099,82691,0.424132537,0.5391,Drosophila
226,118.6114,194915,0.4436,100,194915,66028,66081,0.4429,97.2131,81169,0.416432804,0.5058,Drosophila
227,42.1164,196268,0.3233,99.9913,196251,26311,26318,0.3252,11.8717,112921,0.57534086,0.3455,Candida
228,99.468,192312,0.4508,100,192312,63784,63766,0.4508,184.9458,84987,0.441922501,0.4925,Drosophila
229,102.9248,190904,0.4248,100,190904,64308,64310,0.4241,46.0249,51935,0.272047731,0.4745,Drosophila
230,99.8221,190820,0.4315,100,190820,63522,63498,0.4321,20.7248,39451,0.206744576,0.475,Drosophila
231,41.4976,191640,0.3469,100,191640,25614,25617,0.3482,13.2692,120911,0.630927781,0.3709,Candida
232,106.99,189211,0.3845,100,189211,67257,67332,0.3897,172.6339,32254,0.170465776,0.4483,Drosophila
233,101.6724,188990,0.4478,100,188990,63614,63611,0.4464,34.9228,57693,0.30527012,0.5212,Drosophila
234,110.3527,188427,0.4305,100,188427,63304,63219,0.429,39.9261,68194,0.36191204,0.5195,Drosophila
235,22.1456,188157,0.3404,99.983,188125,12811,12834,0.3408,6.3996,114509,0.608582195,0.364,Candida
236,102.187,187661,0.4463,99.9989,187659,62910,62915,0.4471,233.7345,57288,0.305273872,0.5297,Drosophila
237,102.3517,187300,0.4183,100,187300,62579,62575,0.4183,38.6551,68413,0.365258943,0.4875,Drosophila
238,156.9079,184480,0.4097,100,184480,63479,63350,0.4096,46.5764,49990,0.270977884,0.5126,Drosophila
239,99.9748,184487,0.4715,100,184487,61328,61355,0.4721,94.1942,78308,0.424463512,0.515,Drosophila
240,115.2213,181808,0.3929,100,181808,60923,60900,0.3933,10.4273,15160,0.08338467,0.4494,Drosophila
241,40.697,181997,0.3336,100,181997,23944,23941,0.3339,13.0431,115832,0.636450051,0.3559,Candida
242,100.0881,180180,0.4024,100,180180,60125,60123,0.4022,59.6131,50897,0.282478632,0.4868,Drosophila
243,101.8228,178189,0.478,99.5886,177456,59719,59725,0.4762,53.3785,95763,0.537423747,0.532,Drosophila
244,138.4467,176815,0.3994,100,176815,72258,72272,0.3864,33.7328,25665,0.145151712,0.4747,Drosophila
