ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_covered_bases,RNA_covered_percent,RNA_Read_GC,Origin
44,186.8285,593230,0.3063,99.9879,593158,326831,326612,0.318,85.3712,97513,0.16437638,0.4175,Microplitis
45,177.8726,593167,0.3066,99.2786,588888,328266,328234,0.3159,123.6661,86806,0.146343273,0.384,Lotus
46,175.2779,590258,0.306,99.9983,590248,315075,314989,0.3166,48.4126,73705,0.124869125,0.3864,Adineta
47,195.288,590255,0.3045,99.9859,590172,360398,360422,0.3149,147.8352,78851,0.133588026,0.3784,Adineta
48,178.1519,589086,0.3064,99.9997,589084,325048,325038,0.3156,143.4842,88645,0.150478877,0.3908,Adineta
49,187.4772,586928,0.3092,99.9988,586921,341458,341554,0.3212,151.8411,78854,0.13435038,0.3721,Adineta
50,173.7502,585994,0.2996,99.9981,585983,307906,307921,0.3115,197.4727,66708,0.113837343,0.3472,Adineta
51,185.8761,578006,0.3108,99.999,578000,331215,331453,0.321,27.0536,58248,0.10077404,0.4178,Adineta
52,168.2249,576107,0.2981,99.9583,575867,289874,289942,0.3104,63.0602,59245,0.102836799,0.3666,Adineta
53,190.756,563299,0.3095,99.9984,563290,326522,326587,0.3196,98.1043,65831,0.116866886,0.3672,Adineta
54,176.461,557475,0.3097,99.979,557358,295255,295346,0.3228,34.0933,55161,0.098947935,0.3666,Adineta
55,175.2681,556963,0.311,99.9977,556950,307880,307754,0.3211,68.1958,70267,0.126160984,0.3748,Adineta
56,185.6163,553390,0.3098,99.9958,553367,318750,318803,0.319,192.7513,95476,0.172529319,0.3881,Polistes
57,181.2663,543439,0.3098,99.9991,543434,296738,296820,0.3191,144.8155,83880,0.15435035,0.3731,Adineta
58,184.7059,541074,0.3053,99.9978,541062,304915,305024,0.3144,110.2853,90337,0.166958678,0.3713,Philodina
59,170.476,539912,0.2998,99.9633,539714,288309,288141,0.3095,78.74,69275,0.128307946,0.4024,Adineta
60,175.4576,537224,0.3062,99.9693,537059,292933,293072,0.3141,95.9997,72034,0.134085596,0.3783,Adineta
61,175.6221,533496,0.307,99.8144,532506,293719,293846,0.3156,66.1251,83969,0.15739387,0.4292,Acyrthosiphon
62,171.5678,528316,0.3052,99.9991,528311,279540,279418,0.3165,114.1763,67490,0.127745516,0.382,Adineta
63,180.0373,527111,0.3144,99.901,526589,299382,299513,0.3241,33.2604,42709,0.08102468,0.4315,Adineta
64,313.2,526492,0.3081,98.0414,516180,510424,510568,0.3194,74.708,97884,0.185917355,0.4007,Adineta
65,173.4414,523400,0.3026,99.9941,523369,282737,282580,0.3119,231.6204,64824,0.123851739,0.3849,Adineta
66,176.2634,519324,0.3048,99.9917,519281,287230,287220,0.3131,75.7448,72670,0.139931911,0.3951,Hydra
67,174.5609,508857,0.3005,99.9947,508830,276417,276223,0.31,72.7607,71921,0.141338333,0.4218,Adineta
68,177.339,505447,0.3066,99.9887,505390,283255,283457,0.3159,18.0018,38390,0.075952573,0.3757,Adineta
69,172.7601,504051,0.3083,99.9794,503947,259117,259147,0.3173,59.2145,49153,0.097515926,0.3575,Adineta
70,213.9731,502856,0.3146,99.9956,502834,306782,306831,0.3255,62.7505,44504,0.088502474,0.3953,Adineta
71,173.3049,500788,0.3029,99.0164,495862,274597,274548,0.312,85.021,56385,0.112592554,0.3828,Apis
72,171.0395,498752,0.3028,99.999,498747,262239,262255,0.3116,130.5154,66176,0.132683177,0.356,Parastrongyloides
73,179.9512,495999,0.3043,99.9954,495976,275502,275544,0.3133,42.5138,83287,0.167917677,0.4142,Dugesia
74,183.5041,489428,0.309,99.9975,489416,282135,282283,0.3193,51.3893,58812,0.120164764,0.3845,Hordeum
75,168.526,481063,0.3124,100,481063,253742,253738,0.3201,40.1294,74246,0.154337374,0.4186,Adineta
76,172.1364,478225,0.3043,98.9722,473310,249442,249524,0.3131,55.3858,57153,0.119510691,0.3495,Oryza
77,175.5718,477479,0.306,99.977,477369,265496,265433,0.3155,56.6544,53736,0.112541075,0.391,Adineta
78,173.388,477184,0.3028,99.9994,477181,249606,249612,0.3121,53.0524,52885,0.11082727,0.3863,Parastrongyloides
79,200.1883,476919,0.3061,99.9228,476551,262711,262770,0.3153,50.1218,54690,0.114673561,0.3897,Adineta
80,179.1969,475770,0.3128,99.9863,475705,260552,260584,0.3216,34.5005,51488,0.108220359,0.3759,Adineta
81,171.6861,473699,0.3027,100,473699,255143,255291,0.312,111.8997,61575,0.129987608,0.3657,Adineta
82,160.6223,473049,0.299,99.8482,472331,241669,241801,0.3076,29.492,44752,0.094603307,0.3968,Adineta
83,165.6429,472686,0.3004,99.9524,472461,248434,248445,0.3092,247.4379,62271,0.131738617,0.3762,Hordeum
84,167.0689,471965,0.3035,99.9894,471915,239579,239608,0.3112,50.37,52597,0.111442586,0.3684,Hordeum
85,156.6404,465411,0.2986,99.9996,465409,226905,227023,0.3081,37.3175,50814,0.109180918,0.3566,Adineta
86,180.5015,461699,0.3005,99.9981,461690,251458,251439,0.3112,72.5574,52850,0.114468517,0.4022,Adineta
87,173.8678,459923,0.3001,99.9957,459903,250650,250585,0.3099,56.9673,49033,0.106611324,0.3752,Adineta
88,160.0819,458167,0.3122,99.9989,458162,218030,218204,0.3213,183.3772,48314,0.105450633,0.3503,Adineta
89,169.551,456890,0.304,99.9558,456688,236336,236362,0.3127,132.0745,64778,0.141780297,0.3586,Adineta
90,177.8208,456651,0.3041,99.8485,455959,249616,249644,0.3133,804.612,67258,0.147285345,0.3706,Hordeum
91,170.7883,455798,0.3025,99.959,455611,238980,239063,0.3127,151.3761,46826,0.102734106,0.3761,Apis
92,170.5842,453859,0.2976,99.9707,453726,237569,237681,0.3065,111.136,60743,0.13383672,0.3949,Lotus
93,157.7518,452634,0.3003,99.9998,452633,225136,225251,0.3101,184.665,66056,0.145936894,0.3817,Adineta
94,158.0701,449716,0.2989,99.9998,449715,225800,225909,0.3076,88.3068,43344,0.096380827,0.3643,Hordeum
95,170.5766,449541,0.304,99.9944,449516,240897,240897,0.3126,88.8645,50757,0.1129085,0.3674,Hordeum
96,166.9201,448061,0.3129,100,448061,235884,235950,0.3222,6.5924,29146,0.065049179,0.4282,Adineta
97,300.3879,443445,0.3092,99.9808,443360,408499,408440,0.319,40.8325,70457,0.158885544,0.3704,Adineta
98,169.9666,443418,0.3147,99.9964,443402,239026,238849,0.324,38.1302,40047,0.090314331,0.4253,Adineta
99,196.7816,441866,0.303,99.9848,441799,248570,248363,0.3142,507.6101,59679,0.135061308,0.3532,Adineta
100,249.6775,437443,0.3064,99.9989,437438,250954,251004,0.3164,169.2252,81892,0.187206105,0.3984,Adineta
101,181.5799,437204,0.3009,99.9886,437154,251920,251788,0.3112,131.9406,91561,0.209423976,0.3839,Adineta
102,188.1717,432004,0.3143,100,432004,237391,237335,0.3266,22.3465,41172,0.095304673,0.3822,Adineta
103,175.9437,430412,0.3006,99.9454,430177,235960,235995,0.3121,87.6436,90081,0.209290168,0.3702,Adineta
104,185.7878,428687,0.3017,99.9925,428655,242218,242270,0.3119,646.8789,82191,0.191727298,0.4002,Philodina
105,178.5574,427558,0.2995,99.992,427524,238312,238451,0.3093,103.4279,75366,0.176270822,0.3884,Adineta
106,179.0785,426470,0.3048,99.9993,426467,249266,249195,0.3144,26.4488,76515,0.17941473,0.4076,Hordeum
107,170.9586,423394,0.2994,99.9972,423382,236221,236190,0.3083,133.1491,87074,0.205657142,0.403,Adineta
108,180.5694,416933,0.307,99.9978,416924,236697,236807,0.3175,38.8503,78425,0.188099767,0.3898,Adineta
109,188.106,414765,0.3091,99.9662,414625,241008,241106,0.3205,37.8755,78271,0.18871168,0.3824,Oryza
110,191.4344,412676,0.3094,99.9949,412655,243227,243062,0.319,769.899,103324,0.250375597,0.3615,Adineta
111,165.3165,408011,0.29,99.9998,408010,215861,216148,0.3008,168.5409,71594,0.175470759,0.3585,Adineta
112,176.8454,404893,0.3043,100,404893,219107,218957,0.3146,24.9179,47469,0.117238381,0.4273,Adineta
113,182.5899,403650,0.3055,99.9975,403640,226833,226917,0.3145,113.1259,82308,0.203909327,0.3835,Microplitis
114,180.0882,403046,0.3087,100,403046,227514,227425,0.3199,209.9298,66569,0.16516477,0.3639,Adineta
115,173.5232,402797,0.3043,99.9834,402730,222168,222140,0.3143,33.2768,67258,0.16697741,0.3635,Hydra
116,180.0484,402396,0.3012,99.9851,402336,223592,223590,0.3127,49.6219,80619,0.200347419,0.3758,Adineta
117,162.9555,401053,0.3131,99.997,401041,201728,201966,0.3268,25.5675,33026,0.082348218,0.4013,Adineta
118,181.8688,396642,0.3085,100,396642,234509,234317,0.3185,40.6522,80232,0.202278125,0.3999,Adineta
119,185.0339,396468,0.3069,99.9917,396435,222175,222124,0.3168,92.7907,74150,0.187026443,0.372,Polistes
120,183.5232,394992,0.3077,99.9949,394972,225450,225631,0.3177,61.9291,84602,0.214186616,0.3869,Strongyloides
121,180.8718,394599,0.304,99.9997,394598,224079,224155,0.3143,407.4684,74607,0.189070423,0.3821,Adineta
122,173.5868,394544,0.3023,99.4974,392561,215483,215470,0.3126,42.4628,63346,0.16055497,0.3741,Drosophila
123,173.0055,393445,0.299,99.9893,393403,215512,215555,0.3093,76.0025,50178,0.127534979,0.3551,Lottia
124,178.6318,392903,0.3011,99.9985,392897,218850,219069,0.3146,173.1535,50925,0.129612143,0.3772,Adineta
125,333.2321,391709,0.3081,99.9895,391668,411249,411288,0.3181,45.4556,70108,0.178979804,0.4027,Apis
126,166.3816,389092,0.3116,99.9836,389028,195415,195404,0.3222,45.3732,48542,0.124757127,0.4145,Adineta
127,174.2075,386844,0.3041,99.9858,386789,212988,213035,0.314,567.528,73904,0.191043418,0.3432,Adineta
128,180.8262,386828,0.3075,99.9997,386827,215429,215463,0.3187,36.0399,50588,0.130776469,0.3715,Adineta
129,190.185,385767,0.3067,99.9961,385752,218698,218725,0.3158,27.916,62374,0.161688273,0.3828,Adineta
130,173.1086,385678,0.2994,99.9982,385671,213251,213384,0.3087,52.0102,88342,0.229056363,0.4124,Strongyloides
131,178.3011,376164,0.3168,99.9899,376126,206843,206997,0.3275,14.8861,36481,0.096981636,0.3865,Adineta
132,166.8681,376012,0.3151,99.9997,376011,206886,206913,0.3234,22.198,66215,0.176098103,0.3787,Adineta
133,173.4141,375142,0.3033,99.9701,375030,203216,203283,0.314,56.2668,74477,0.198530157,0.3803,Adineta
134,169.5524,373691,0.3069,99.9374,373457,201216,201123,0.3157,225.0715,62637,0.167617095,0.3657,Adineta
135,178.0234,373429,0.304,99.973,373328,212336,212355,0.313,74.7158,64317,0.172233544,0.3707,Schistosoma
136,240.6624,373134,0.3202,99.9893,373094,277693,277470,0.3257,26.1479,50606,0.135624199,0.3964,Adineta
137,173.1375,372871,0.3088,99.9984,372865,204535,204574,0.3198,81.9752,64273,0.172373287,0.3714,Adineta
138,171.0427,371485,0.3006,99.9938,371462,194922,194915,0.3094,276.3423,69087,0.185975208,0.3788,Adineta
139,156.4159,369582,0.3112,99.9857,369529,175328,175309,0.3239,21.4226,28764,0.077828466,0.4089,Adineta
140,173.4299,369268,0.304,99.9553,369103,202362,202309,0.3141,227.717,62889,0.170307202,0.3864,Hordeum
141,187.872,368643,0.3075,99.9967,368631,215706,215731,0.3177,83.5563,70894,0.192310718,0.4233,Hordeum
142,178.8627,368185,0.2986,98.8709,364028,193969,193920,0.3073,44.0108,51705,0.14043212,0.3373,Hordeum
143,176.3706,366756,0.2983,99.9921,366727,201561,201519,0.3075,134.6594,61304,0.167152003,0.3736,Schistosoma
144,186.2506,366591,0.3061,99.9804,366519,222352,222292,0.316,146.7985,88235,0.240690579,0.4417,Adineta
145,170.5048,365328,0.3081,99.844,364758,192413,192359,0.3192,35.9845,27201,0.074456379,0.3733,Adineta
146,172.4438,365143,0.3156,99.9871,365096,194259,194287,0.3266,38.4198,52131,0.142768723,0.3969,Adineta
147,178.834,364580,0.314,100,364580,202386,202205,0.3243,122.5072,51110,0.14018871,0.3979,Adineta
148,174.4929,361223,0.3052,100,361223,207005,206994,0.3177,71.6573,65258,0.180658485,0.4016,Adineta
149,156.8876,359893,0.3114,99.9908,359860,180778,180956,0.3233,49.205,31308,0.086992523,0.3862,Adineta
150,169.2239,354017,0.3035,99.9927,353991,189065,188988,0.312,83.6988,37782,0.106723688,0.3474,Adineta
151,184.3809,353645,0.3003,99.9963,353632,202247,202272,0.3099,78.9931,63150,0.178568904,0.3679,Polistes
152,165.852,352431,0.3003,99.9969,352420,183976,184013,0.3132,30.1656,44602,0.126555269,0.3771,Adineta
153,172.4504,351081,0.3047,99.963,350951,192457,192457,0.3156,85.0995,78063,0.222350398,0.3786,Schistosoma
154,198.0589,348346,0.3102,99.9989,348342,222190,222108,0.3211,56.5745,64584,0.185401871,0.3745,Lysiphlebus
155,170.6899,347799,0.3143,99.9968,347788,181157,181075,0.3322,54.7766,28753,0.082671313,0.4372,Adineta
156,181.0726,344521,0.3041,99.9954,344505,199128,199049,0.3134,87.1829,73955,0.214660355,0.3843,Adineta
157,141.2313,341120,0.2988,99.9915,341091,154737,154787,0.3104,131.1036,24887,0.072956731,0.5288,Adineta
158,214.2862,339531,0.3082,99.0446,336287,231686,231619,0.3185,114.0425,69805,0.20559242,0.3955,Adineta
159,179.1526,339234,0.3018,99.1723,336426,189809,189762,0.3115,79.7207,53887,0.158849054,0.3449,Apis
160,172.9082,338472,0.2836,99.987,338428,167832,167694,0.3005,329.7847,35162,0.103884516,0.2701,Adineta
161,246.3485,337859,0.3042,99.9896,337824,265053,265165,0.315,150.665,62563,0.185174881,0.4151,Hordeum
162,201.3151,334224,0.3065,100,334224,214349,214437,0.3208,52.1159,61380,0.183649289,0.3707,Hordeum
163,200.6428,332407,0.3128,99.9804,332342,209828,209744,0.3215,406.0801,60120,0.180862617,0.3978,Adineta
164,162.2338,332252,0.2914,99.9994,332250,170060,170024,0.3045,77.429,55642,0.16746927,0.3648,Polistes
165,182.0812,331862,0.3089,99.9599,331729,191581,191382,0.3226,61.2768,64901,0.195566229,0.389,No BLAST hit
166,170.6715,331077,0.3051,99.9976,331069,177757,177556,0.3172,535.9461,67725,0.204559664,0.3739,Adineta
167,181.3862,330202,0.3057,99.9979,330195,191559,191547,0.3165,69.8959,53408,0.161743418,0.391,Strongyloides
168,188.0275,329027,0.3102,99.9991,329024,193215,193104,0.3208,59.6205,72057,0.219000264,0.3841,Adineta
169,178.2305,328917,0.3153,99.9447,328735,176936,176943,0.3296,92.774,30709,0.093363979,0.3709,Adineta
170,180.6397,327578,0.3132,99.9979,327571,189334,189300,0.3248,108.0238,67551,0.206213482,0.4248,Adineta
171,165.254,326986,0.2855,99.9492,326820,178034,178013,0.3003,212.3135,44727,0.136785673,0.3529,Adineta
172,340.9565,326333,0.3104,98.6967,322080,345961,346092,0.3192,22.1344,66471,0.203690709,0.3785,Adineta
173,170.2608,326330,0.3024,100,326330,180017,179995,0.3122,40.5868,45227,0.138592835,0.3683,Hordeum
174,176.7337,323856,0.3117,99.9892,323821,180286,180222,0.3213,23.8738,52496,0.162096734,0.387,Adineta
175,157.6531,323105,0.2953,99.9994,323103,162116,162119,0.3062,3839.7194,46962,0.14534594,0.2854,Alligator
176,171.0245,322550,0.3049,99.9761,322473,169950,169956,0.3147,86.1392,53572,0.166088978,0.3531,Hordeum
177,163.8469,321539,0.2989,99.9994,321537,169546,169684,0.3091,37.2096,46646,0.145071049,0.3717,Adineta
178,175.1057,321086,0.2997,99.9903,321055,182088,182151,0.3145,19.4385,50165,0.156235401,0.4019,Adineta
179,174.1859,319597,0.3003,99.9906,319567,179083,179128,0.3091,46.9849,52943,0.165655497,0.3892,Lottia
180,182.9164,314273,0.3057,99.9927,314250,177109,177322,0.317,89.6667,64595,0.20553786,0.3885,Schistosoma
181,169.3819,313872,0.31,99.9892,313838,166563,166596,0.3213,107.0648,35781,0.1139987,0.37,Adineta
182,198.3389,311277,0.3097,99.9968,311267,166763,167398,0.3188,19.494,44648,0.143434947,0.3815,Adineta
183,174.1788,310956,0.3087,99.9977,310949,176109,176120,0.3189,16.8052,36079,0.116026062,0.3747,Adineta
184,191.693,310552,0.3066,99.9907,310523,177680,177743,0.3166,31.7475,41269,0.132889178,0.39,Adineta
185,169.5189,310523,0.3036,99.9974,310515,163502,163512,0.3133,27.638,53815,0.173304393,0.3838,Dufourea
186,161.4161,309945,0.294,99.9994,309943,163121,163158,0.3062,72.266,31009,0.100046782,0.4359,Adineta
187,156.0515,307237,0.3105,99.9733,307155,150212,150146,0.3217,61.4654,41223,0.134173293,0.3845,Adineta
188,183.9271,307020,0.3055,99.9528,306875,179820,179890,0.3164,14.3324,29765,0.096948082,0.3766,No BLAST hit
189,183.6436,306991,0.3065,99.9658,306886,175650,175543,0.3159,31.6015,56581,0.184308335,0.3868,Adineta
190,165.3558,306455,0.3041,100,306455,162526,162712,0.3136,47.8735,64883,0.211721134,0.3749,Adineta
191,170.7875,304862,0.3061,100,304862,163455,163592,0.3179,98.7048,48254,0.158281452,0.4236,Adineta
192,168.2314,304533,0.3043,99.9987,304529,163852,163805,0.3129,54.8515,42117,0.138300283,0.4032,Hordeum
193,164.1624,303292,0.3054,99.9891,303259,162242,162256,0.3144,60.5119,68432,0.225630745,0.3816,Lotus
194,178.5159,302897,0.3043,99.9756,302823,170869,170928,0.3155,450.0638,57523,0.189909441,0.3467,Schistosoma
195,173.1905,302838,0.306,98.592,298574,163894,164030,0.3149,34.5427,58921,0.19456277,0.3971,Oryza
196,168.6511,301443,0.3023,99.9784,301378,160059,160068,0.313,77.4728,50858,0.168715147,0.3603,Adineta
197,227.801,298682,0.3071,99.999,298679,217663,217579,0.3174,64.9116,63525,0.212684393,0.3847,Adineta
198,183.3047,297758,0.3076,100,297758,174176,174225,0.3168,31.9589,55173,0.18529477,0.393,Adineta
199,163.3444,296931,0.3035,99.9946,296915,159873,159944,0.3134,42.4303,52300,0.176135196,0.4395,Adineta
200,172.6416,296761,0.3059,99.9987,296757,167384,167486,0.3175,33.2572,41681,0.140453092,0.3795,Adineta
201,175.4108,296537,0.3061,99.9993,296535,167534,167481,0.3149,122.9283,51453,0.173512917,0.3793,Adineta
202,176.5694,296263,0.2979,99.8808,295910,168251,168388,0.3079,21.6403,40231,0.135794885,0.3853,Adineta
203,175.1047,294978,0.303,99.9695,294888,167297,167370,0.3126,75.819,44773,0.151784201,0.3489,Adineta
204,165.9263,293698,0.2988,99.9983,293693,156933,156974,0.3074,88.9316,40532,0.138005707,0.459,Adineta
205,175.5513,293139,0.3073,99.9952,293125,165845,165941,0.3164,27.3044,40366,0.137702592,0.3775,Adineta
206,171.3739,291010,0.3071,99.9505,290866,156714,156788,0.317,62.9384,51883,0.17828597,0.3808,Schistosoma
207,169.8729,290370,0.3013,99.9997,290369,160214,160194,0.3109,78.5919,58627,0.201904467,0.3956,Trichobilharzia
208,164.9199,289386,0.3092,99.9993,289384,148674,148856,0.3233,512.3689,23119,0.079889836,0.2807,Adineta
209,162.5871,286549,0.3036,99.9997,286548,150630,150572,0.3154,28.9339,32312,0.112762564,0.373,Adineta
210,179.0382,285781,0.2987,99.9703,285696,160821,160691,0.3083,31.4163,44094,0.154292973,0.3584,Schistosoma
211,227.7596,281563,0.3075,99.9982,281558,203605,203544,0.3145,92.6557,51252,0.182026758,0.4498,Adineta
212,173.3896,281370,0.3011,99.9982,281365,156243,156328,0.3102,41.8288,50966,0.18113516,0.3604,Adineta
213,176.5709,280485,0.3064,99.9529,280353,159279,159059,0.3165,559.3085,60291,0.214952671,0.3909,Apis
214,170.112,280424,0.3031,99.9779,280362,139009,138955,0.3175,15.7043,16890,0.060230223,0.4292,Adineta
215,160.3094,277130,0.3082,99.9989,277127,143014,143051,0.3186,24.1807,21558,0.077790207,0.3523,Adineta
216,177.7928,275896,0.3099,99.9993,275894,151861,151877,0.3194,46.6382,30030,0.108845362,0.3797,Adineta
217,183.4274,275671,0.3068,99.9931,275652,162149,162229,0.3162,35.529,45072,0.163499244,0.3737,Lottia
218,177.4312,275576,0.3054,99.9782,275516,152127,152156,0.3163,9.5749,33805,0.122670334,0.3584,Adineta
219,159.9199,275331,0.2798,99.9971,275323,123225,123380,0.2996,669.5134,34956,0.126959914,0.3326,Adineta
220,170.9789,274501,0.3015,99.973,274427,151990,152027,0.3099,41.3558,46291,0.168636908,0.3642,Adineta
221,178.7394,274457,0.3084,98.0376,269071,154211,154142,0.32,22.3884,46140,0.168113766,0.3748,Adineta
222,178.546,274411,0.3113,100,274411,155183,155259,0.3239,233.8287,45100,0.164352012,0.366,Adineta
223,167.0859,273989,0.301,99.9996,273988,146417,146319,0.312,42.9141,42105,0.153674053,0.3556,Adineta
224,170.2303,273967,0.3057,98.3246,269377,151709,151824,0.3145,73.2206,44887,0.163840901,0.3586,Apis
225,178.2016,271887,0.3066,100,271887,152536,152468,0.317,489.7854,55204,0.203040234,0.373,Pediculus
226,296.4015,271292,0.3076,99.9971,271284,251400,251404,0.3185,50.3314,57770,0.212943987,0.3798,Adineta
227,177.609,270991,0.305,99.9963,270981,150827,150756,0.3137,66.2975,32996,0.121760501,0.3796,Apis
228,177.0776,270218,0.2996,99.9993,270216,152815,152791,0.3087,22.8625,38287,0.141689303,0.3655,Adineta
229,167.5254,268789,0.2993,99.9673,268701,145718,145666,0.3086,40.9151,48377,0.179981324,0.3714,Stomoxys
230,184.2659,267576,0.3085,99.9495,267441,152069,152039,0.3184,31.8182,53271,0.199087362,0.4071,Hordeum
231,176.6202,267305,0.3074,99.9974,267298,153042,152995,0.318,82.4482,49655,0.185761583,0.3629,Schistosoma
232,178.7086,265448,0.3095,99.9714,265372,148527,148614,0.32,31.4195,44382,0.167196588,0.3706,Monomorium
233,177.8828,263769,0.3074,99.9742,263701,153493,153542,0.3168,252.5459,60851,0.230698073,0.374,Adineta
234,195.8502,263657,0.3137,99.9181,263441,152837,152731,0.3234,4.2042,24925,0.094535704,0.396,Adineta
235,151.243,263427,0.2902,99.9996,263426,129726,129806,0.303,3895.7716,53789,0.204189396,0.3102,Adineta
236,146.9696,263314,0.3065,99.9989,263311,122651,122587,0.319,87.6248,15216,0.057786521,0.2949,Adineta
237,152.0445,261873,0.2859,99.984,261831,125808,125713,0.302,48.5233,27431,0.104749249,0.3628,Adineta
238,179.5304,261621,0.3056,99.8624,261261,152040,151998,0.3153,69.1873,54737,0.209222501,0.3613,Adineta
239,174.5535,260559,0.3202,99.9996,260558,142492,142411,0.3305,13.2581,19308,0.074102219,0.3925,Adineta
240,167.5107,260259,0.3019,99.907,260017,140091,140098,0.3133,47.7363,51329,0.197222767,0.4013,Hordeum
